numThreads,speedup
1,1.0
2,1.6126005654739006
3,2.1274191378436633
4,2.9339339507714084
5,3.740028633407547
6,4.438093695003622
7,4.993962420748071
8,5.945784490856417
9,6.527167819872314
10,7.01232286261325
11,7.201120000182524
12,8.163049678348957
13,9.01427235020374
14,8.820670739632094
15,8.985213516672864
16,9.799152325560966
